0.25,0.5,1
-1947.386008,-77070.790672,80149.140547
0.0,0.0,0.0
7877.741252,235954.315085,-119046.477931
850.791172,25199.773018,37480.612838
5808.220464,297676.734078,-84576.196265
5254.310792,236741.344223,-119046.477931
